0.05 12.83457747383388 0.3574592481203005
0.15000000000000002 9.64575297879923 2.2379843609022516
0.25 5.664461155404519 5.2354703759398475
0.35000000000000003 2.7249431209639945 8.04351578947369
0.45 1.1607577323562968 10.015558796992474
0.55 0.4915433983482829 11.261358496240577
0.65 0.2448665061500556 12.12747849624059
0.75 0.175870551167019 12.955277293233086
0.8500000000000001 0.2027298241905423 14.18052060150375
0.9500000000000001 0.3264985915054944 16.644831879699243
1.05 0.5862293328155203 22.049144962406025
1.1500000000000001 0.9891370055018679 32.9859864661654
1.25 1.4253723844433606 51.60454887218045
1.35 1.6868762543289413 77.30350676691722
1.4500000000000002 1.646950602062548 106.24726315789475
1.55 1.371022592305748 133.77844390977438
1.6500000000000001 1.0339719725206886 157.3059440601507
1.75 0.7723575112605221 177.07467759398529
1.85 0.6385592966099451 195.33954977443608
1.9500000000000002 0.6311603932211255 215.3967515789468
2.0500000000000003 0.7252163196397386 240.86667368421027
2.15 0.8794127786428426 274.838132330827
2.25 1.0397700571138426 318.8267224060149
2.35 1.1581495065805063 372.27480090225583
2.45 1.2122989600745913 433.0838772932336
2.5500000000000003 1.2073470589203765 498.68848751879665
2.6500000000000004 1.1575184093627902 566.6147007518788
2.75 1.0748938461749988 634.54210736842
2.85 0.974855602911413 700.7090066165418
2.95 0.8833610250173306 764.9467190977443
3.0500000000000003 0.8303456134002849 829.4918809022555
3.1500000000000004 0.8349039780349995 898.7164604511278
3.25 0.8942840966328881 977.6465705263164
3.35 0.9826571530649486 1069.7954583458652
3.45 1.064809275206813 1175.6980619548876
3.5500000000000003 1.112305880229042 1292.830146466165
3.6500000000000004 1.116246537983544 1417.0924027067647
3.75 1.0860467241689715 1544.7077765413549
3.85 1.039856981085277 1673.4988321804528
3.95 0.9929326185079558 1802.9492273684223
4.05 0.9545105904370909 1933.7707133834585
4.15 0.92983186487033 2067.5804908270684
4.25 0.9233344409486082 2206.935680902258
4.3500000000000005 0.9375372269228771 2355.1712336842124
4.45 0.9698558683331916 2515.6478327819536
4.55 1.0105033321104182 2690.4489648120352
4.65 1.0452586082761246 2879.2970616541384
4.75 1.0617923135509946 3079.4717001503686
4.8500000000000005 1.0568199763791684 3287.185855037599
4.95 1.0350443407428378 3499.0953124811963
5.050000000000001 1.0064363731422938 3707.165915789478
